ID,NAME,PROVINCE,LATITUDE,LONGITUDE,ELEVATION
4546,BRUCE ONTARIO HYDRO,ONT,44.3333333333333,-81.5833333333333,179.8
4547,BRUCEFIELD,ONT,43.55,-81.55,259.1
458,BRUCEJACK LAKE,BC,56.4666666666667,-130.166666666667,1372
4843,BRUCES MILL,ONT,44,-79.3333333333333,358.1
1830,BRUDERHEIM,ALTA,53.7833333333333,-112.933333333333,640.1
2485,BRULE BLACK CAT,ALTA,53.35,-117.866666666667,1036.3
6125,BRUNSWICK MINES,NB,47.4833333333333,-65.8833333333333,213.4
4548,BRUSSELS,ONT,43.7333333333333,-81.2333333333333,339.9
1524,BRYN MYRDDIN FARM,YT,60.8666666666667,-135.383333333333,686
300,BUCCANEER BAY,BC,49.4833333333333,-123.966666666667,1.5
2857,BUCHANAN,SASK,51.7166666666667,-102.733333333333,503.2
2858,BUCHANAN,SASK,51.7166666666667,-102.833333333333,502.9
6580,BUCHANS,NFLD,48.8166666666667,-56.85,219.5
6579,BUCHANS,NFLD,48.8166666666667,-56.8666666666667,269.7
6581,BUCHANS A,NFLD,48.85,-56.8333333333333,276.1
6582,BUCHANS JUNCTION,NFLD,48.85,-56.4666666666667,160.8
1831,BUCK MOUNTAIN,ALTA,53.0166666666667,-114.7,1060.7
1806,BUCK MOUNTAIN,ALTA,53.0333333333333,-114.7,914.4
5582,BUCKINGHAM,QUE,45.5833333333333,-75.4166666666667,137.2
1450,BUCKINGHORSE RIVER,BC,57.3833333333333,-122.866666666667,1097.3
2486,BUCKTON LO,ALTA,57.8666666666667,-112.1,792.5
6126,BUCTOUCHE,NB,46.5166666666667,-64.7166666666667,10.7
6127,BUCTOUCHE CDA,NB,46.4333333333333,-64.7666666666667,36
6918,BUCTOUCHE CDA CS,NB,46.4302794444444,-64.7680580555556,35.9
2058,BUFFALO,ALTA,50.9333333333333,-110.933333333333,624.8
50920,BUFFALO AGCM,ALTA,50.7980997222222,-110.68558,723
2665,BUFFALO HEAD PRAIRIE,ALTA,58.05,-116.266666666667,335.3
1243,BUFFALO LAKE,BC,51.7075,-121.082833333333,1003
2666,BUFFALO LO,ALTA,57.95,-116.216666666667,792.5
3355,BUFFALO NARROWS,SASK,55.8666666666667,-108.483333333333,421.2
3356,BUFFALO NARROWS,SASK,55.85,-108.466666666667,422.5
7534,BUFFALO NARROWS (AUT),SASK,55.8405577777778,-108.420558055556,440.1
3357,BUFFALO NARROWS A,SASK,55.8333333333333,-108.433333333333,433.7
50823,BUFFALO NARROWS A,SASK,55.8419444444444,-108.4175,433.7
2859,BUFFALO POUND LAKE,SASK,50.55,-105.383333333333,588
1353,BUGABOO CREEK LODGE,BC,50.7546944444444,-116.706638888889,1529
26829,BULL ARM,NFLD,47.8166666666667,-53.9,119
234,BULL HARBOUR,BC,50.9166666666667,-127.95,13.7
50921,BULL SPRINGS AGCM,ALTA,50.33947,-110.484099722222,780
45747,BULLHORN COULEE RESERVOIR,ALTA,49.2952777777778,-113.358611111111,1115
45749,BULLHORN HEADWATERS,ALTA,49.1525,-113.550555555556,1326
1397,BULLMOOSE,BC,55.2333333333333,-121.383333333333,1102
2059,BULLPOUND CREEK,ALTA,51.2833333333333,-111.883333333333,793
5329,BULWER,QUE,45.35,-71.7,288
720,BUNTZEN BAY,BC,49.3847222222222,-122.862777777778,10
721,BUNTZEN LAKE,BC,49.3833333333333,-122.866666666667,10
3993,BURCHELL LAKE,ONT,48.6166666666667,-90.5833333333333,464.8
4738,BURFORD,ONT,43.1,-80.4333333333333,259.1
6583,BURGEO,NFLD,47.6166666666667,-57.6166666666667,10.6
6584,BURGEO 2,NFLD,47.6166666666667,-57.6166666666667,10.6
45287,BURGEO NL,NFLD,47.6166666666667,-57.6166666666667,10.6
6585,BURIN,NFLD,47,-55.1666666666667,15.2
45349,BURK'S FALLS,ONT,45.655015,-79.4,335
4424,BURK'S FALLS 2,ONT,45.5833333333333,-79.6,310
4881,BURKETON MCLAUGHLIN,ONT,44.0333333333333,-78.8,312.4
4425,BURKS FALLS,ONT,45.6,-79.5666666666667,320
5158,BURLEIGH FALLS,ONT,44.5666666666667,-78.2166666666667,243.8
4882,BURLINGTON,ONT,43.35,-79.8,105.2
4883,BURLINGTON DRURY LANE,ONT,43.3333333333333,-79.8,91.4
4884,BURLINGTON ELIZABETH GDN,ONT,43.3666666666667,-79.7333333333333,83.8
4885,BURLINGTON FIRE HQ'S,ONT,43.35,-79.8166666666667,114.3
7868,BURLINGTON PIERS (AUT),ONT,43.3,-79.8,77.4
4886,BURLINGTON SKYWAY,ONT,43.3166666666667,-79.8,76.2
4887,BURLINGTON TS,ONT,43.3333333333333,-79.8333333333333,99.1
722,BURNABY BC INST TECHNOL,BC,49.25,-123,30.5
723,BURNABY BRANTFORD,BC,49.2333333333333,-122.966666666667,125
724,BURNABY CAPITOL HILL,BC,49.2861111111111,-122.986666666667,182.9
718,BURNABY CARIBOO DAM,BC,49.25,-122.916666666667,12.8
725,BURNABY CURTIS,BC,49.2833333333333,-122.966666666667,99.1
726,BURNABY EAST,BC,49.2333333333333,-122.933333333333,114.3
719,BURNABY EAST,BC,49.2166666666667,-122.75,120.1
727,BURNABY EDMONDS,BC,49.2166666666667,-122.95,99.1
728,BURNABY LAKE,BC,49.2666666666667,-122.95,65.5
729,BURNABY LAKE WEST,BC,49.2666666666667,-122.983333333333,33.5
671,BURNABY METROTOWN,BC,49.2166666666667,-123,125
730,BURNABY MTN TERMINAL,BC,49.2666666666667,-122.933333333333,137.2
731,BURNABY SIMON FRASER U,BC,49.2783888888889,-122.918044444444,365.8
732,BURNABY SUNCREST,BC,49.2166666666667,-123.016666666667,54.9
733,BURNABY VANCOUVER HTS,BC,49.3,-123.016666666667,82.3
4888,BURNHAMTHORPE,ONT,43.6166666666667,-79.6,144.8
8924,BURNS CREEK,ALTA,50.6166666666667,-114.883333333333,1875
572,BURNS LAKE,BC,54.2333333333333,-125.766666666667,704.1
6825,BURNS LAKE 10 SOUTH,BC,54.15,-125.733333333333,783
574,BURNS LAKE DECKER LAKE,BC,54.3831666666667,-125.958666666667,713.2
573,BURNS LAKE DECKER LAKE,BC,54.25,-125.8,707.1
2060,BURNSTICK LO,ALTA,51.9666666666667,-114.783333333333,1219.2
6129,BURNT CHURCH,NB,47.2333333333333,-65.1333333333333,15.2
6128,BURNT CHURCH,NB,47.2,-65.1333333333333,7.6
6586,BURNT POND,NFLD,48.1666666666667,-57.3333333333333,298.7
6958,BURNT RIVER-CLARK,ONT,44.6333333333333,-78.7,259
2371,BURNT TIMBER LO,ALTA,51.5,-115.383333333333,2316.5
29774,BURNTWOOD RIVER,MAN,55.5,-99.2166666666667,215
734,BURQUITLAM VANCOUVER GOLF COURSE,BC,49.2516666666667,-122.876944444444,122
5330,BURROUGHS FALLS,QUE,45.15,-72,210.3
10192,BURWASH,YT,61.3666666666667,-139.033333333333,806.8
49650,BURWASH A,YT,61.3705555555556,-139.04,805.3
49650,BURWASH A,YT,61.3705555555556,-139.04,805.3
50270,BURWASH A,YT,61.3705555555556,-139.04,806.2
1525,BURWASH A,YT,61.3666666666667,-139.05,806.2
51718,BURWASH AIRPORT AUTO BC,YT,61.3666666666667,-139.016666666667,807
31087,BURWASH AWOS,YT,61.3700083333333,-139.032233888889,805.3
5331,BURY,QUE,45.4833333333333,-71.5166666666667,289.6
5332,BURY,QUE,45.5166666666667,-71.4833333333333,378
5333,BURY (COLLEGE D'ALZON),QUE,45.4833333333333,-71.5,289.6
6854,BUSBY,ALTA,53.9968333333333,-113.888777777778,701
47068,BUSBY AGCM,ALTA,53.9308347222222,-113.921666944444,714
385,BUTEDALE,BC,53.15,-128.7,15.2
6555,BUTLERVILLE,NFLD,47.5791666666667,-53.3161111111111,16
3212,BUTTE ST PIERRE,SASK,53.45,-109.2,571.5
1785,BYRON BAY A,NU,68.75,-109.066666666667,92.1
49948,CABIN LAKE AGCM,ALTA,51.0236125,-111.221391388889,734
3076,CABRI,SASK,50.5166666666667,-108.45,678.2
4185,CACHE BAY,ONT,46.3833333333333,-80.0166666666667,198.1
1244,CACHE CREEK 16 MILE,BC,50.9150055555556,-121.415286111111,515.1
6024,CACHE LAKE,QUE,49.8333333333333,-74.4166666666667,381.9
5979,CADILLAC,QUE,48.2166666666667,-78.3833333333333,320.6
5980,CADILLAC,QUE,48.2,-78.3333333333333,324.6
3077,CADILLAC,SASK,49.7166666666667,-107.75,784.9
1631,CADILLAC MINE,NWT,61.5333333333333,-124.75,868.1
1832,CADOGAN,ALTA,52.2666666666667,-110.583333333333,670.6
1833,CADOGAN,ALTA,52.25,-110.533333333333,665.3
46470,CADOGAN AGCM,ALTA,52.3341686111111,-110.510000555556,690
2667,CADOTTE LO,ALTA,56.3,-116.433333333333,731.5
4549,CAIRO,ONT,42.7,-81.9,198.1
4237,CALABOGIE,ONT,45.25,-76.7333333333333,155.4
2201,CALDWELL,ALTA,49.1666666666667,-113.633333333333,1286
4889,CALEDON,ONT,43.8666666666667,-79.9333333333333,384
27485,CALEDON NORTH,ONT,43.9333333333333,-79.95,406
11008,CALEDON VILLAGE,ONT,43.85,-80,423
4612,CALEDONIA,ONT,43.0833333333333,-79.95,205.7
2061,CALENDULA SIBBALD,ALTA,51.4833333333333,-110.05,718.7
2202,CALGARY BEARSPAW,ALTA,51.1,-114.333333333333,1188.7
2203,CALGARY BELLEVIEW,ALTA,51.1,-114.15,1112.5
2168,CALGARY ELBOW VIEW,ALTA,51.0166666666667,-114.2,1127.8
2204,CALGARY GLENMORE DAM,ALTA,51.0166666666667,-114.1,1066.8
2205,CALGARY INT'L A,ALTA,51.1138888888889,-114.020277777778,1084.1
27211,CALGARY INT'L CS,ALTA,51.1086333333333,-114.014444444444,1081
50430,CALGARY INTL A,ALTA,51.1138888888889,-114.02,1084.1
45867,CALGARY MARLBOROUGH,ALTA,51.0625,-113.9875,1088
45907,CALGARY MIDNAPORE,ALTA,50.9066666666667,-114.06,1045
45887,CALGARY NOSE HILL,ALTA,51.0916666666667,-114.095,1138
2206,CALGARY POPLAR GARDENS,ALTA,51.0333333333333,-114.183333333333,1207.2
45847,CALGARY ROSSCARROCK,ALTA,51.0380555555556,-114.151666666667,1148
2207,CALGARY SIMONS VALLEY,ALTA,51.2166666666667,-114.2,1112.5
2208,CALGARY SPRINGBANK,ALTA,51.0666666666667,-114.283333333333,1188.7
2209,CALGARY SPRINGBANK,ALTA,51.1,-114.433333333333,1249.7
50623,CALGARY SPRINGBANK A,ALTA,51.1052777777778,-114.371388888889,1200.9
43500,CALLAGHAN VALLEY,BC,50.1439052777778,-123.110558333333,884
45487,CALLAGHAN VALLEY (SKI JUMP TOP),BC,50.1375,-123.110016666667,936
47835,CALLAGHAN VALLEY BIATHLON HIGH LEVEL,BC,50.0088888888889,-123.118613611111,882.7
47834,CALLAGHAN VALLEY CROSS COUNTRY HIGH LEVEL,BC,50.14278,-123.106389444444,922
47833,CALLAGHAN VALLEY LOW LEVEL,BC,50.1397227777778,-123.116945277778,838
45707,CALLAGHAN VALLEY(BIATHALON),BC,50.1472227777778,-123.115556111111,870
46967,CALLAGHAN VALLEY(SKI JUMP BOTTOM),BC,50.1368333333333,-123.113138888889,860
2489,CALLING LAKE RS,ALTA,55.25,-113.183333333333,598
1835,CALMAR,ALTA,53.2897241666667,-113.863057777778,720
1836,CALMAR TOWNSITE,ALTA,53.2333333333333,-113.8,670.6
1837,CALMAR WEST,ALTA,53.2833333333333,-113.866666666667,725
10847,CAM FOUR,NU,68.4369444444445,-89.7258333333333,328
6910,CAMBORNE,ONT,44.05,-78.2166666666667,175.3
2668,CAMBRIA LO,ALTA,59.25,-110.8,327
1786,CAMBRIDGE BAY A,NU,69.1080555555556,-105.138333333333,31.1
32233,CAMBRIDGE BAY GSN,NU,69.1080555555556,-105.138333333333,18.7
4739,CAMBRIDGE GALT MOE,ONT,43.3333333333333,-80.3166666666667,268.2
6309,CAMBRIDGE STATION,NS,45.0666666666667,-64.6166666666667,30.5
4740,CAMBRIDGE-STEWART,ONT,43.35,-80.3,289
6310,CAMDEN IHD,NS,45.3166666666667,-63.2,182.9
3279,CAMEO,SASK,53.2833333333333,-106.55,487.7
3477,CAMERON,MAN,49.4666666666667,-100.466666666667,442
2210,CAMERON COULEE,ALTA,50.65,-114.033333333333,1122
2373,CAMERON FALLS,ALTA,49.05,-113.916666666667,1310.6
3994,CAMERON FALLS,ONT,49.15,-88.35,228.6
27674,CAMERON FALLS (AUT),ONT,49.1538888888889,-88.3447222222222,232.6
1632,CAMERON HILLS,NWT,60.3,-117.05,841.2
142,CAMERON LAKE,BC,49.2833333333333,-124.583333333333,193
575,CAMILLE LAKE,BC,52.4166666666667,-121.966666666667,857
4550,CAMLACHIE,ONT,43.0333333333333,-82.1833333333333,192
4426,CAMP BORDEN,ONT,44.2666666666667,-79.9,221
4427,CAMP BORDEN A,ONT,44.3166666666667,-79.9,233.2
6003,CAMP DES PINS,QUE,53.55,-77.6666666666667,175.3
6014,CAMP DES SAULES,QUE,52.1833333333333,-77.15,243.8
5657,CAMP M-107,QUE,51.0666666666667,-67.4833333333333,487.7
5656,CAMP PROFOND,QUE,50.0166666666667,-67.3833333333333,106.7
5583,CAMP TAMARACOUTA,QUE,45.8333333333333,-74.2,281.9
143,CAMPBELL LAKE,BC,50.0166666666667,-125.4,15.2
148,CAMPBELL R LAKEVIEW FC,BC,50.2,-125.55,198.1
144,CAMPBELL RIVER,BC,50.0166666666667,-125.3,79.2
51317,CAMPBELL RIVER A,BC,49.9519444444444,-125.273055555556,108.8
145,CAMPBELL RIVER A,BC,49.9519444444444,-125.273055555556,108.8
146,CAMPBELL RIVER BCFS,BC,50.0666666666667,-125.316666666667,128
147,CAMPBELL RIVER BCHPA GEN,BC,50.05,-125.316666666667,30.5
149,CAMPBELL RIVER STP,BC,50.0166666666667,-125.233333333333,3
150,CAMPBELL RIVER SURFSIDE,BC,49.945,-125.2075,9
4890,CAMPBELLCROFT,ONT,44.1,-78.3833333333333,198.1
4891,CAMPBELLCROFT GANARASKA,ONT,44.0666666666667,-78.5,259.1
4892,CAMPBELLFORD,ONT,44.3,-77.8,146.3
4893,CAMPBELLS CROSS,ONT,43.8,-79.8666666666667,281.9
4893,CAMPBELLS CROSS,ONT,43.8,-79.8666666666667,281.9
6130,CAMPBELLTON,NB,48,-66.6666666666667,7.6
6131,CAMPBELLTON POWER ST,NB,48,-66.6833333333333,25.6
4894,CAMPBELLVILLE,ONT,43.4666666666667,-79.9333333333333,259.1
2490,CAMPSIE,ALTA,54.1322227777778,-114.677778888889,670.6
51899,CAMPSIE AUTO,ALTA,54.1305669444444,-111.677515277778,647
1839,CAMROSE,ALTA,53.0347222222222,-112.814166666667,739
1838,CAMROSE,ALTA,53.0333333333333,-112.8,675.1
1840,CAMROSE 2,ALTA,52.95,-112.8,737.6
8932,CAMSELL RIVER (AUT),NWT,65.6166666666667,-118.116666666667,230.4
1169,CANAL FLATS,BC,50.15,-115.816666666667,808.6
1168,CANAL FLATS RANGER STN,BC,50.15,-115.816666666667,816.9
4613,CANBORO,ONT,42.9666666666667,-79.5833333333333,182.9
2860,CANDIAC,SASK,50.2166666666667,-103.25,684.9
27005,CANDLE LAKE,SASK,53.75,-105.266666666667,494.7
3214,CANDO,SASK,52.4,-108.266666666667,710
3213,CANDO,SASK,52.4,-108.116666666667,716.3
4614,CANFIELD,ONT,43,-79.75,189
576,CANIM LAKE,BC,51.9,-120.783333333333,944.9
1245,CANIM LAKE EAGLE CREEK,BC,51.8666666666667,-120.866666666667,780
2374,CANMORE,ALTA,51.0833333333333,-115.35,1309.1
4741,CANNING,ONT,43.1833333333333,-80.45,259.1
6311,CANNING,NS,45.15,-64.45,27.1
2861,CANNINGTON MANOR,SASK,49.7166666666667,-102.033333333333,629.1
6132,CANOBIE,NB,47.6833333333333,-65.3833333333333,33.5
1246,CANOE POINT,BC,50.8,-119.066666666667,353.3
1354,CANOE RIVER,BC,52.7333333333333,-119.383333333333,953.1
2862,CANORA,SASK,51.6333333333333,-102.383333333333,481.9
6312,CANSO,NS,45.3166666666667,-60.9666666666667,25.9
6133,CANTERBURY,NB,45.8833333333333,-67.4666666666667,173.8
5643,CAOTIBI,QUE,50.7166666666667,-67.5166666666667,609.6
5671,CAP AUX CORBEAUX,QUE,47.45,-70.45,350.5
5776,CAP CHAT,QUE,49.0833333333333,-66.75,36.6
9000,CAP CHAT (AUT),QUE,49.0833333333333,-66.7333333333333,35.3
5777,CAP CHAT DELVAL,QUE,49.1,-66.7,30.5
5778,CAP CHAT EST,QUE,49.1166666666667,-66.65,15.2
5209,CAP DE LA MADELEINE,QUE,46.3666666666667,-72.5333333333333,17.1
5779,CAP DES ROSIERS,QUE,48.85,-64.2,15
6316,CAP LA RONDE,NS,45.5666666666667,-60.9,15.2
5781,CAP MADELEINE,QUE,49.2333333333333,-65.3166666666667,2
6134,CAP PELE,NB,46.1833333333333,-64.2333333333333,30.5
5210,CAP ROUGE,QUE,46.7666666666667,-71.3,12.2
5782,CAP SEIZE,QUE,49.0166666666667,-66.4,229
5673,CAP TOURMENTE,QUE,47.0666666666667,-70.7833333333333,6.1
27195,CAP-CHAT,QUE,49.1091666666667,-66.6544444444445,5
9001,CAP-D'ESPOIR,QUE,48.4194444444444,-64.3169444444444,15.4
8999,CAP-MADELEINE,QUE,49.2508333333333,-65.3247222222222,29
10963,CAP-ROUGE,QUE,48.3741666666667,-70.5352777777778,7.3
10869,CAP-TOURMENTE,QUE,47.0786111111111,-70.7808333333333,6
10075,CAPE BATHURST,NWT,70.55,-127.95,17
235,CAPE BEALE LIGHT,BC,48.7861111111111,-125.216111111111,25.9
6587,CAPE BROYLE,NFLD,47.1,-52.9333333333333,6.1
50288,CAPE DORSET A,NU,64.2302777777778,-79.525,48.2
50328,CAPE DORSET A,NU,64.2302777777778,-76.525,48.2
1738,CAPE DORSET A,NU,64.2302777777778,-76.525,48.2
47447,CAPE DORSET AWOS,NU,64.23,-76.5266666666667,48.2
43163,CAPE DORSET CLIMATE,NU,64.23075,-76.5304444444444,50
1739,CAPE DYER,NU,66.65,-61.3833333333333,725.1
1740,CAPE DYER A,NU,66.5833333333333,-61.6166666666667,392.6
10936,CAPE GEORGE,NS,45.8741666666667,-61.9013888888889,120
6772,CAPE HARRISON,NFLD,54.7666666666667,-58.45,10.1
1741,CAPE HERSCHEL,NU,78.6166666666667,-74.7,60
1742,CAPE HOOPER,NU,68.4725,-66.8152777777778,390.1
6089,CAPE HOPES ADVANCE,QUE,61.0833333333333,-69.55,73.2
6313,CAPE JOHN,NS,45.7833333333333,-63.0833333333333,15.2
10836,CAPE KAKKIVIAK,NFLD,59.985,-64.165,551.1
10841,CAPE KIGLAPAIT,NFLD,57.1358333333333,-61.4755555555556,834.1
151,CAPE LAZO,BC,49.7,-124.866666666667,38.1
51618,CAPE LIVERPOOL,NU,73.6680638888889,-78.2933527777778,2
10834,CAPE MCLAUGHLIN,NU,68.6647222222222,-85.5913888888889,383.2
10839,CAPE MERCY,NU,64.9577777777778,-63.5777777777778,582.6
152,CAPE MUDGE,BC,49.9984722222222,-125.195472222222,4.6
27382,CAPE MUDGE CS,BC,50,-125.2,4
1787,CAPE NOREM,NWT,77.4666666666667,-110.466666666667,13.7
6588,CAPE NORMAN,NFLD,51.6333333333333,-55.9,18.6
6314,CAPE NORTH,NS,47.0166666666667,-60.45,47.2
1633,CAPE PARRY A,NWT,70.1666666666667,-124.716666666667,86.6
1634,CAPE PEEL,NU,69.05,-107.316666666667,58.5
10828,CAPE PEEL WEST,NU,69.0358333333333,-107.823055555556,165.3
6590,CAPE RACE (AUT),NFLD,46.66,-53.0763888888889,26.5
6315,CAPE SABLE,NS,43.3833333333333,-65.6166666666667,3
237,CAPE SCOTT,BC,50.7822222222222,-128.427222222222,71.6
236,CAPE SCOTT,BC,50.8,-128.45,6.1
6591,CAPE ST GEORGE,NFLD,48.4666666666667,-59.2666666666667,45.7
352,CAPE ST JAMES,BC,51.9333333333333,-131.016666666667,92
10901,CAPE ST JAMES CS,BC,51.9358333333333,-131.015833333333,87.8
5672,CAPE WHITTLE,QUE,50.1630555555556,-60.0616666666667,7
301,CAPILANO INTAKE,BC,49.4,-123.15,146.3
5780,CAPLAN,QUE,48.1,-65.6833333333333,22.9
6592,CAPPAHAYDEN,NFLD,46.8666666666667,-52.95,15.2
2062,CAPPON SOUTH,ALTA,51.05,-110.65,737.6
3995,CARAMAT,ONT,49.2666666666667,-85.8333333333333,338.3
6135,CARAQUET,NB,47.8,-64.9333333333333,18.3
3478,CARBERRY,MAN,49.8666666666667,-99.35,385
27741,CARBERRY CS,MAN,49.9058055555556,-99.3574444444444,383.5
2063,CARBON,ALTA,51.4833333333333,-113.15,777.2
2375,CARBONDALE LO,ALTA,49.4333333333333,-114.366666666667,1798.3
6593,CARBONEAR,NFLD,47.7333333333333,-53.2333333333333,23.5
1526,CARCROSS,YT,60.1743333333333,-134.697808333333,660
3479,CARDALE,MAN,50.2333333333333,-100.333333333333,556.3
4238,CARDINAL,ONT,44.8,-75.3666666666667,52
4238,CARDINAL,ONT,44.8,-75.3666666666667,52
2863,CARDROSS,SASK,49.8166666666667,-105.65,701
8763,CARDSTON,ALTA,49.2,-113.3,0
2211,CARDSTON,ALTA,49.1316694444444,-113.241952777778,1193
26971,CARDSTON,ALTA,49.200575,-113.285838888889,1136
2212,CARDSTON EXP ST,ALTA,49.2,-113.3,1166.2
8954,CAREY ISLANDS GREENLAND,OTHR,76.7333333333333,-73.1833333333333,10.1
1355,CARIBOO LODGE,BC,52.7194697222222,-119.471749166667,1095.8
3996,CARIBOU ISLAND,ONT,47.3333333333333,-85.8333333333333,186.5
7582,CARIBOU ISLAND (AUT),ONT,47.3333333333333,-85.8333333333333,187
2669,CARIBOU MTN LO,ALTA,59.5166666666667,-114.566666666667,914.4
2064,CARIBOU MTN LO,ALTA,51.5166666666667,-114.566666666667,914.4
8990,CARIBOU POINT (AUT),NS,45.7666666666667,-62.6833333333333,2.4
5783,CARLETON,QUE,48.1166666666667,-66.1333333333333,12.2
4240,CARLETON PLACE,ONT,45.15,-76.2,145
4239,CARLETON PLACE,ONT,45.15,-76.1666666666667,136.9
8496,CARLETON SUR MER,QUE,48.1333333333333,-66.1166666666667,541
2671,CARLSON TOWER,ALTA,58.9166666666667,-111.8,213.4
2670,CARLSON'S LANDING LO,ALTA,58.9666666666667,-111.8,243.8
3280,CARLTON,SASK,52.8,-106.566666666667,520.6
2864,CARLYLE,SASK,49.6333333333333,-102.266666666667,630.9
1527,CARMACKS,YT,62.1,-136.3,524.9
27950,CARMACKS CS,YT,62.115,-136.191972222222,542.9
1528,CARMACKS TOWER,YT,62.1833333333333,-136.483333333333,1234.4
3582,CARMAN,MAN,49.4333333333333,-98.15,281.9
3583,CARMAN 2,MAN,49.5166666666667,-98,265.2
3570,CARMAN 3,MAN,49.5166666666667,-97.95,258.5
26857,CARMAN U OF M CS,MAN,49.4981111111111,-98.02975,268.2
238,CARMANAH,BC,48.6333333333333,-124.783333333333,39.6
239,CARMANAH POINT,BC,48.6116666666667,-124.751388888889,38.1
2213,CARMANGAY,ALTA,50.15,-112.783333333333,944.9
2214,CARMANGAY EXP ST,ALTA,50.1333333333333,-113.1,938.8
2215,CARMANGAY EXP ST 2,ALTA,50.2166666666667,-113.016666666667,938.8
2216,CARMANGAY EXP ST 3,ALTA,50.1166666666667,-113.333333333333,938.8
2217,CARMANGAY PLAINFIELD,ALTA,50.2166666666667,-112.883333333333,914.4
2218,CARMANGAY VILLAGE,ALTA,50.1244444444444,-113.111666666667,939.4
6594,CARMANVILLE,NFLD,49.4,-54.2666666666667,4
1082,CARMI,BC,49.5,-119.083333333333,1244.8
3078,CARMICHAEL,SASK,50.05,-108.65,807.4
3079,CARMICHAEL EXP ST,SASK,50.05,-108.65,807.4
240,CARNATION CREEK CDF,BC,48.9,-125,61
2865,CARNDUFF,SASK,49.2166666666667,-101.75,515.1
30055,CARNWOOD,ALTA,53.2343797222222,-114.654411944444,793.2
6595,CAROL LAKE PROJECT,NFLD,52.95,-66.9,0
2866,CARON,SASK,50.45,-105.866666666667,579.1
4241,CARP,ONT,45.3,-75.9833333333333,114.3
3480,CARROLL,MAN,49.55,-100,487.7
3475,CARROLL 2W,MAN,49.6,-100.066666666667,457.2
2491,CARROT CREEK,ALTA,53.6166666666667,-115.8,853.1
2492,CARROT CREEK LO,ALTA,53.45,-115.866666666667,1043.9
3408,CARROT RIVER EXP ST,SASK,53.3333333333333,-103.516666666667,0
3215,CARRUTHERS,SASK,52.9,-109.183333333333,643.1
2065,CARSTAIRS WEST,ALTA,51.5666666666667,-114.283333333333,1090
3358,CARSWELL LAKE,SASK,58.5333333333333,-109.483333333333,330.1
4108,CARTIER,ONT,46.7,-81.5666666666667,420.9
3584,CARTWRIGHT,MAN,49.1,-99.35,461.5
3581,CARTWRIGHT,MAN,49.05,-99.4166666666667,472.1
6773,CARTWRIGHT,NFLD,53.7083333333333,-57.035,14.3
3580,CARTWRIGHT 2,MAN,49.1666666666667,-99.5166666666667,467.3
6596,CARTYVILLE,NFLD,48.2333333333333,-58.8166666666667,30.5
49968,CARWAY,ALTA,49.0005555555556,-113.376111111111,1354
2219,CARWAY,ALTA,48.999725,-113.376111111111,1354
5784,CASCAPEDIA,QUE,48.7,-66.2166666666667,0
1529,CASINO CREEK,YT,62.7333333333333,-138.833333333333,1100
1530,CASINO MTN,YT,62.7333333333333,-138.833333333333,1005
1451,CASSIAR,BC,59.2833333333333,-129.833333333333,1077.5
1452,CASSIAR MINE,BC,59.3333333333333,-129.816666666667,1853.2
2377,CASTLE,ALTA,49.4,-114.333333333333,1360
2376,CASTLE MOUNTAIN VILLAGE,ALTA,51.2666666666667,-115.916666666667,1524
5017,CASTLE ROCK 6 NORTH,BC,52.5413888888889,-122.488611111111,541
1104,CASTLEGAR,BC,49.3333333333333,-117.666666666667,434.3
51458,CASTLEGAR A,BC,49.2961111111111,-117.6325,495.6
1105,CASTLEGAR A,BC,49.2963888888889,-117.6325,495.6
1106,CASTLEGAR BCHPA DAM,BC,49.3433333333333,-117.774444444444,435
30434,CASTLEGAR ROBSON PUMPHOUSE,BC,49.3411111111111,-117.734722222222,435
4895,CASTLETON,ONT,44.1166666666667,-77.8833333333333,167.6
1841,CASTOR,ALTA,52.2166666666667,-111.916666666667,769.6
1842,CASTOR,ALTA,52.1333333333333,-111.9,807.7
6597,CAT ARM RIVER,NFLD,50.0833333333333,-56.9166666666667,381
4242,CATARAQUI TS,ONT,44.3666666666667,-76.6166666666667,144.8
556,CATFISH CREEK,BC,53.6333333333333,-120.8,648
4742,CATHCART,ONT,43.1166666666667,-80.5666666666667,269.7
8264,CATHEDRAL POINT (AUT),BC,52.1874527777778,-127.471161111111,25.7
5785,CAUSAPSCAL,QUE,48.3666666666667,-67.2333333333333,168
5786,CAUSAPSCAL RECHERCHES,QUE,48.5,-67.1666666666667,332.2
990,CAWSTON SIMILKAMEEN,BC,49.1833333333333,-119.766666666667,398
3765,CAYER,MAN,51.25,-99.0833333333333,259.1
2220,CAYLEY,ALTA,50.4833333333333,-113.866666666667,1071.4
1399,CECIL LAKE CDA,BC,56.3333333333333,-120.283333333333,772.7
4896,CEDAR VALLEY,ONT,44.0666666666667,-79.3666666666667,283.5
448,CEDARVALE,BC,55.0166666666667,-128.316666666667,152
1247,CELISTA,BC,50.9555555555556,-119.379444444444,515
3915,CENTRAL PATRICIA,ONT,51.5,-90.15,345
24,CENTRAL SAANICH ISL VIEW,BC,48.5733416666667,-123.392127777778,38
23,CENTRAL SAANICH TANNER,BC,48.55,-123.4,88.4
25,CENTRAL SAANICH VEYANESS,BC,48.5833333333333,-123.416666666667,53.3
